text,star,app_id,reviewDate
Nice,5,com.opera.mini.native,19/03/21
It really works,5,com.opera.mini.native,19/03/21
Very good expierenxe,5,com.opera.mini.native,19/03/21
com apps,5,com.opera.mini.native,19/03/21
Good but not better,1,com.opera.mini.native,19/03/21
Good to use,5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
Very nice app,5,com.opera.mini.native,19/03/21
Amazing 😍😄😍,5,com.opera.mini.native,19/03/21
Better,4,com.opera.mini.native,19/03/21
This is good,1,com.opera.mini.native,19/03/21
I love this app,5,com.opera.mini.native,19/03/21
Nice☺,4,com.opera.mini.native,19/03/21
Odi bet,4,com.opera.mini.native,19/03/21
Ardz,5,com.opera.mini.native,19/03/21
Haseeb mughal,5,com.opera.mini.native,19/03/21
"To be honest , I love this app , it have not disappointed me , great app indeed",5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
Opera mini,5,com.opera.mini.native,19/03/21
I love aliexpress so much it's amazing even though the shipping takes a while I've had a good experience my only complaint is that for some reason i cant select my whole cart to see the price and how much it'll all cost which can be annoying otherwise great app super kawaii and i love it!,5,com.alibaba.aliexpresshd,19/03/21
It was nice transacting on the app.,5,com.alibaba.aliexpresshd,19/03/21
Till now I'm impressed with the merchandise I have gotten. Good material the items got here way before I expected thats a plus ➕,5,com.alibaba.aliexpresshd,19/03/21
Very good,5,com.alibaba.aliexpresshd,19/03/21
Aliexpress getting worthless. Items not going on delivery place. Refund is not available. After 4 month waiting cant open dispute. Cant get refund. Bad comunication. Bad support. China quality. Losing dosen dollars enough for leaving it. bb,1,com.alibaba.aliexpresshd,19/03/21
i love this app,5,com.alibaba.aliexpresshd,19/03/21
nice,5,com.alibaba.aliexpresshd,19/03/21
Best app,5,com.alibaba.aliexpresshd,19/03/21
Rubbish I have been waiting over 3 Months for my order,1,com.alibaba.aliexpresshd,19/03/21
App is very easy to use and also very satisfying. I always get what I want at great price.,5,com.alibaba.aliexpresshd,19/03/21
Love you wish good produt,5,com.alibaba.aliexpresshd,19/03/21
Nice👍😉,5,com.alibaba.aliexpresshd,19/03/21
"The products seem to be very cheap but trust me, it's for a reason. I ordered some things and they took a WHILE to get here. On the other hand, I ordered some socks in November of 2020 and they still haven't come :/",2,com.alibaba.aliexpresshd,19/03/21
"this is good app and service but its very thoughtful cash on delivery not available in pakistan and any more, there people are very poor, can't understand dabit visa and many more cards plz use cash on delivery in pakistan or jazz cash easypaisa..! thanks :)",1,com.alibaba.aliexpresshd,19/03/21
Easy to use,5,com.alibaba.aliexpresshd,19/03/21
Very nice app,5,com.alibaba.aliexpresshd,19/03/21
Tried to download just stays on pending so it's not a app I can use of try. I first found a part I need on this site 96 available try to buy it sayd the page is unavailable that's when I decided to try to download the app of course it won't download and it's the only place I could find a part that I need anywhere on the internet.,1,com.alibaba.aliexpresshd,19/03/21
good store for cheap,5,com.alibaba.aliexpresshd,19/03/21
Exceptional,5,com.alibaba.aliexpresshd,19/03/21
Good apps,5,com.alibaba.aliexpresshd,19/03/21
Very good,5,com.alibaba.aliexpresshd,19/03/21
I love this app. I can order everything i need,5,com.alibaba.aliexpresshd,19/03/21
Though products received after months but the same are of good quality and health. Thanks to Ali Express.,5,com.alibaba.aliexpresshd,19/03/21
Easy to rate bought items and take shoots with the camera system to upload photos.,5,com.alibaba.aliexpresshd,19/03/21
Great products..my new go to💜,5,com.alibaba.aliexpresshd,19/03/21
Very good,5,com.alibaba.aliexpresshd,19/03/21
Ha aha 😆💥💥 anatishaaaaa,5,com.alibaba.aliexpresshd,19/03/21
Good,5,com.alibaba.aliexpresshd,19/03/21
I hate youuuuu,1,com.alibaba.aliexpresshd,19/03/21
Very App,5,com.alibaba.aliexpresshd,19/03/21
Greate shopping platform.,5,com.alibaba.aliexpresshd,19/03/21
Great.,5,com.alibaba.aliexpresshd,19/03/21
Scammers my friend paid $320 for some runners that were no good and there was no tracking or anything to get a refund this is a terrible scam app don't use this go to Amazon and buy there unscrupulous suppliers and company do not use they were $10 runners,1,com.alibaba.aliexpresshd,19/03/21
Literally life changing who needs amazon,5,com.alibaba.aliexpresshd,19/03/21
It's good apps,5,com.alibaba.aliexpresshd,19/03/21
Enjoying shopping,5,com.alibaba.aliexpresshd,19/03/21
Excellent experience so far kudos,5,com.alibaba.aliexpresshd,19/03/21
Amazing found the Amazon and eBay killer..,5,com.alibaba.aliexpresshd,19/03/21
What a great platform to buy original items.,5,com.alibaba.aliexpresshd,19/03/21
Love this app. I'm always finding things I need at highly discounted prices. If time is no option then I always buy here and returning items has never been a problem either.,5,com.alibaba.aliexpresshd,19/03/21
Excellent,5,com.alibaba.aliexpresshd,19/03/21
Very nice,1,com.alibaba.aliexpresshd,19/03/21
İt was so nice experience,4,com.alibaba.aliexpresshd,19/03/21
Great service and delivery,5,com.alibaba.aliexpresshd,19/03/21
"Can not search by scanning pictures, always invalid",1,com.alibaba.aliexpresshd,19/03/21
Great experience,5,com.alibaba.aliexpresshd,19/03/21
Tutto molto bene.,5,com.alibaba.aliexpresshd,19/03/21
Easy to navigate and order.,5,com.alibaba.aliexpresshd,19/03/21
Reliable. Easy to use. Trustworthy👌🏻,5,com.alibaba.aliexpresshd,19/03/21
Greate App👍👍👍❤️‍🔥,5,com.alibaba.aliexpresshd,19/03/21
Very Amazing And quick service Every product is very good 💕💕💕💕💕💕💕,5,com.alibaba.aliexpresshd,19/03/21
Cheap but the few bits I have ordered are all decent,5,com.alibaba.aliexpresshd,19/03/21
I like this app,5,com.alibaba.aliexpresshd,19/03/21
I pay for my things about ect and they NEVER came save your money and don't get this app,1,com.alibaba.aliexpresshd,19/03/21
They have nice stuff on here but the sellers suck they give you an estimated arrival date and it don't come they need to get on the vendors with the shipping,5,com.alibaba.aliexpresshd,19/03/21
Good service,4,com.alibaba.aliexpresshd,19/03/21
Awesome app for shopping worldwide,5,com.alibaba.aliexpresshd,19/03/21
Fantastic prices though delay in shipping.,4,com.alibaba.aliexpresshd,19/03/21
Please fix the app. It takes for ever to load since the new update.,5,com.alibaba.aliexpresshd,19/03/21
Great app for purchasing everything you need,3,com.alibaba.aliexpresshd,19/03/21
"This app is excellent . If unable to find anything on eBay, Ali expresses never usually disappoints . Long waiting times to receive goods in the UK, few weeks maybe at most, but that's to be expected . Great app and never had a problem with the service.",5,com.alibaba.aliexpresshd,19/03/21
I love shopping with y'all,5,com.alibaba.aliexpresshd,19/03/21
Items take awhile,4,com.alibaba.aliexpresshd,19/03/21
"I love AliExpress, I shop everything here",4,com.alibaba.aliexpresshd,19/03/21
Wonderful,5,com.alibaba.aliexpresshd,19/03/21
Please add perfectmoney so we can pay easily,5,com.alibaba.aliexpresshd,19/03/21
Underrated,5,com.alibaba.aliexpresshd,19/03/21
Perfect,4,com.alibaba.aliexpresshd,19/03/21
"Love the products, prices and quality. Always a quick resolution if there is a disappointment.",5,com.alibaba.aliexpresshd,19/03/21
"thief stolen my money , charge my credit card but my purchased item cant supply",1,com.alibaba.aliexpresshd,19/03/21
Great experience!!,5,com.alibaba.aliexpresshd,19/03/21
If you never get your item you will not get your money back. I'm not buying from here no more. This app needs to be taking down,1,com.alibaba.aliexpresshd,19/03/21
I love the app but it took 2 months for my stuff come and I ordered everything the same day all my stuff still haven't came but I love the app and all it products,3,com.alibaba.aliexpresshd,19/03/21
So satisfied with the app.... Easy to navigate,5,com.alibaba.aliexpresshd,19/03/21
Satisfieded so far,5,com.alibaba.aliexpresshd,19/03/21
Tried it but unfortunately my order was not delivered... at least I got the refund. Maybe I'll try again in the future.,3,com.alibaba.aliexpresshd,19/03/21
"Wow experience, I think this is world's best shopping app, mainly for Slash it...... Thanks AliExpress",5,com.alibaba.aliexpresshd,19/03/21
"I love this app, it's so amazing 🤗",5,com.alibaba.aliexpresshd,19/03/21
Well happy,5,com.alibaba.aliexpresshd,19/03/21
SATISFIED,5,com.alibaba.aliexpresshd,19/03/21
Very nice app quality products,5,com.alibaba.aliexpresshd,19/03/21
"Very good to shop with, very good prices, will shop this store again for sure.",5,com.alibaba.aliexpresshd,19/03/21
got what I need. 🤩🤗,5,com.alibaba.aliexpresshd,19/03/21
Good,5,com.alibaba.aliexpresshd,19/03/21
Best rates for Online shopping,5,com.alibaba.aliexpresshd,19/03/21
Good,5,com.alibaba.aliexpresshd,19/03/21
The best online shopping ever,5,com.alibaba.aliexpresshd,19/03/21
great.web great Service,5,com.alibaba.aliexpresshd,19/03/21
Good,5,com.alibaba.aliexpresshd,19/03/21
Nice,3,com.alibaba.aliexpresshd,19/03/21
"It's a good app - and quite easy to set up for use. I never had any pre-knowledge of the app, but setting it up with my bank card, country of destination, language and such was a breeze. And AliExpress gives the best prizes and deals. The first time I used it, I was fearful. But my first item arrived safely after only 3 weeks. (Whatever issues I had was with the Nigerian postal service, NOT AliExpress.) Now I use the AliExpress app all the time, and it works so well.",5,com.alibaba.aliexpresshd,19/03/21
Some time a little slow and crashes but works well for what I need it.,5,com.alibaba.aliexpresshd,19/03/21
I enjoy using this app.,5,com.alibaba.aliexpresshd,19/03/21
Privacy violation. Aliexpress screen shop in notification bar stays enabled no options to disable it even though I'm not using the ali express app. Even force stop on application settings doesn't work on ali express due to this option stays active.,2,com.alibaba.aliexpresshd,19/03/21
"Just by looking at the reviews im glad i only got as far as buying an item that i spent $0.15 on just for signing up. Well if i dont recieve my purchase, i wont be mad because $0.15 waisted is nothing. Before i go any further I'll totally reconsider. One person said on the review they were mad because they got a purse totally different than what was shown on the pic. Im deleating this app now Please people read the reviews before you consider buying from AE. Im more satisfied with wish. Scru you",1,com.alibaba.aliexpresshd,19/03/21
Just nice,5,com.alibaba.aliexpresshd,19/03/21
Very nice,5,com.alibaba.aliexpresshd,19/03/21
Always worked!! Easy to navigate.,5,com.alibaba.aliexpresshd,19/03/21
I really appreciate your service .. recommended ...,5,com.alibaba.aliexpresshd,19/03/21
Don't need,2,messenger.messenger.videocall.messenger,19/03/21
Its was very good app,5,com.ixigo.train.ixitrain,19/03/21
Nice,4,com.ixigo.train.ixitrain,19/03/21
Great from developers thank you,5,com.ixigo.train.ixitrain,19/03/21
Great Experience,5,com.ixigo.train.ixitrain,19/03/21
wow,5,com.ixigo.train.ixitrain,19/03/21
"I booking flight ticket Goa to Kolkata 29th march. Now I'm planning to reschedule 1st April 2021. my ticket. Normal reschedule charges 2500 to 3000 .thay r asking for money some time 8000 , 6000, 4300, I want know what is charges of reschedule.",1,com.ixigo.train.ixitrain,19/03/21
super,5,com.ixigo.train.ixitrain,19/03/21
It's very nice & attractive Irctc thanks,5,com.ixigo.train.ixitrain,19/03/21
Train running station is not reporting accurate.,4,com.ixigo.train.ixitrain,19/03/21
very good,5,com.ixigo.train.ixitrain,19/03/21
Good,5,com.ixigo.train.ixitrain,19/03/21
Best result ever ✨,5,com.ixigo.train.ixitrain,19/03/21
It's very fine to middle class persons about train services,5,com.ixigo.train.ixitrain,19/03/21
I love it,5,com.ixigo.train.ixitrain,19/03/21
great app,4,com.ixigo.train.ixitrain,19/03/21
Good,5,com.ixigo.train.ixitrain,19/03/21
It's wonderful app,5,com.ixigo.train.ixitrain,19/03/21
good,5,com.ixigo.train.ixitrain,19/03/21
No train's,1,com.ixigo.train.ixitrain,19/03/21
not user friendly,1,com.ixigo.train.ixitrain,19/03/21
Gud app,4,com.ixigo.train.ixitrain,19/03/21
Ok,5,com.ixigo.train.ixitrain,19/03/21
Cleanliness need little more for new carriages.,3,com.ixigo.train.ixitrain,19/03/21
grrt experience,5,com.ixigo.train.ixitrain,19/03/21
super,5,com.ixigo.train.ixitrain,19/03/21
